isDGA,domain,host,subclass
dga,1pkcuis113jrle1nh86kv2vkzbn,1pkcuis113jrle1nh86kv2vkzbn.com,gameoverdga
dga,1vw2xkbz7dvyfkolp51e6owsy,1vw2xkbz7dvyfkolp51e6owsy.com,gameoverdga
dga,felthouse,felthouse.net,nivdort
dga,mdaodtaifpkqkk,mdaodtaifpkqkk.ru,cryptolocker
dga,5945a50a1b7be3dff0a9aa87ae9d5569,5945a50a1b7be3dff0a9aa87ae9d5569.co.cc,bamital
dga,headpaid,headpaid.net,nivdort
legit,empressr,empressr.com,legit
legit,noticiasvenezuela,noticiasvenezuela.info,legit
legit,iptorrents,iptorrents.com,legit
legit,parspal,parspal.com,legit
legit,onlineschooladmissions,onlineschooladmissions.com,legit
legit,jalcard,jalcard.co.jp,legit
legit,shopserve,shopserve.jp,legit
legit,qualcomm,qualcomm.com,legit
legit,location-et-vacances,location-et-vacances.com,legit
legit,unfranchisetraining,unfranchisetraining.com,legit
legit,bonprix,bonprix.ru,alexa
legit,thenorthface,thenorthface.de,legit
legit,adspserving,adspserving.com,legit
legit,misterimprese,misterimprese.it,legit
legit,degrouptest,degrouptest.com,legit
legit,arabymotors,arabymotors.com,alexa
legit,u-szeged,u-szeged.hu,legit
legit,geek,geek.hr,alexa
legit,jqueryui,jqueryui.com,alexa
legit,healthkart,healthkart.com,legit
legit,traders,traders.co.jp,legit
legit,onlineigri,onlineigri.ru,legit
legit,hamyarwp,hamyarwp.com,alexa
legit,aflamneek,aflamneek.com,alexa
legit,mypass,mypass.de,alexa
legit,bestbuy-communityrelations,bestbuy-communityrelations.com,legit
legit,themegrill,themegrill.com,alexa
legit,heartifb,heartifb.com,legit
legit,fastlisting,fastlisting.org,legit
legit,chilecomparte,chilecomparte.cl,alexa
legit,cgis,cgis.biz,alexa
legit,targetjobs,targetjobs.co.uk,legit
legit,seodescription,seodescription.com,legit
legit,fashionandyou,fashionandyou.com,alexa
legit,battlefield,battlefield.com,legit
legit,filmfare,filmfare.com,legit
legit,apnacircle,apnacircle.com,legit
legit,ladypopular,ladypopular.it,alexa
legit,habergazete,habergazete.com,legit
legit,ftbpro,ftbpro.com,alexa
legit,torrenty,torrenty.pl,legit
legit,bookoff,bookoff.co.jp,legit
legit,wisegeek,wisegeek.org,legit
legit,finlandforum,finlandforum.org,alexa
legit,hbray,hbray.link,alexa
legit,chinaz,chinaz.com,alexa
legit,liteforex,liteforex.com.ng,legit
legit,bandainamcoid,bandainamcoid.com,legit
legit,armedtube,armedtube.com,legit
legit,localbd,localbd.com.au,alexa
legit,dallasobserver,dallasobserver.com,alexa
legit,reclameaqui,reclameaqui.com.br,alexa
legit,dailyjanakantha,dailyjanakantha.com,alexa
legit,bootstraptor,bootstraptor.com,alexa
legit,akairan,akairan.com,legit
legit,inquirer,inquirer.com.ph,legit
legit,imailapps,imailapps.com,legit
legit,lokmat,lokmat.com,alexa
legit,cpalead,cpalead.com,alexa
legit,renewableenergyworld,renewableenergyworld.com,alexa
legit,phillymag,phillymag.com,legit
legit,sberbank,sberbank.ba,legit
legit,netlink,netlink.com,legit
legit,qualityhealth,qualityhealth.com,alexa
legit,hibarif,hibarif.com,legit
legit,tourdom,tourdom.ua,legit
legit,bitshare,bitshare.com,alexa
legit,mercadolibre,mercadolibre.co.cr,legit
legit,radins,radins.com,alexa
legit,garbagegarage,garbagegarage.com,legit
legit,chinapnr,chinapnr.com,legit
legit,fujifilm,fujifilm.eu,legit
legit,denverpost,denverpost.com,alexa
legit,mailonsunday,mailonsunday.co.uk,legit
legit,qatarairways,qatarairways.com.qa,legit
legit,arabstar,arabstar.biz,legit
legit,radass,radass.com,alexa
legit,jailbaitlovers,jailbaitlovers.com,legit
legit,anunico,anunico.com.sv,legit
legit,kohnan-eshop,kohnan-eshop.com,legit
legit,linkhelper,linkhelper.cn,legit
legit,yamagata,yamagata.jp,legit
legit,niazerooz,niazerooz.com,alexa
legit,greensmoke,greensmoke.com,legit
legit,ingresocybernetico,ingresocybernetico.com.mx,legit
legit,travelpulse,travelpulse.com,alexa
legit,tangerine,tangerine.ca,alexa
legit,blog,blog-peliculas.com,alexa
legit,mg,mg.co.za,alexa
legit,bestnulledscripts,bestnulledscripts.com,alexa
legit,nusport,nusport.nl,alexa
legit,500wan,500wan.com,alexa
legit,batdongsan,batdongsan.com.vn,legit
legit,imwishlist,imwishlist.com,legit
legit,s,s-pankki.fi,alexa
legit,4guysfromrolla,4guysfromrolla.com,legit
legit,dagensmedia,dagensmedia.se,legit
legit,afi8,afi8.com,alexa
legit,wikivoyage,wikivoyage.org,legit
legit,oaklandlocal,oaklandlocal.com,legit
legit,superchange,superchange.org,legit
legit,inmobiliaria,inmobiliaria.com,legit
legit,paginasblancas,paginasblancas.com.ar,legit
legit,genesistutorials,genesistutorials.com,legit
legit,myvideo,myvideo.com,legit
legit,tuaw,tuaw.com,alexa
legit,medyanetads,medyanetads.com,legit
legit,madthumbs,madthumbs.com,legit
legit,housefull,housefull.co.in,legit
legit,ertelecom,ertelecom.ru,alexa
legit,elpropio,elpropio.com,alexa
legit,edublogs,edublogs.org,legit
legit,algoroo,algoroo.com,alexa
legit,copiny,copiny.com,alexa
legit,wmzond,wmzond.ru,alexa
legit,airfrance,airfrance.pl,legit
legit,crowdworks,crowdworks.jp,legit
legit,coderanch,coderanch.com,alexa
legit,topproducer,topproducer.training,legit
legit,siliconera,siliconera.com,legit
legit,mav-start,mav-start.hu,legit
legit,contentprofessor,contentprofessor.com,legit
legit,sinfest,sinfest.net,alexa
legit,mitsubishi-motors,mitsubishi-motors.co.za,legit
legit,ringcentral,ringcentral.ca,legit
legit,24horas,24horas.cl,alexa
legit,managementparadise,managementparadise.com,alexa
legit,pof,pof.com.br,alexa
legit,goldline,goldline.cc,legit
legit,gazetadopovo,gazetadopovo.com.br,alexa
legit,nehandaradio,nehandaradio.com,legit
legit,intouch,intouch.org,legit
legit,insanos,insanos.com.br,legit
legit,halldis,halldis.com,legit
legit,unicaen,unicaen.fr,alexa
legit,khmer,khmer-note.com,alexa
legit,hayhaytv,hayhaytv.vn,legit
legit,chronicle,chronicle.su,legit
legit,dqmp,dqmp.jp,alexa
legit,leenbakker,leenbakker.be,legit
legit,topyaps,topyaps.com,legit
legit,thehill,thehill.com,legit
legit,qatarshares,qatarshares.com,legit
legit,mywifesmom,mywifesmom.com,legit
legit,hoolay,hoolay.cn,alexa
legit,openx,openx.com,alexa
legit,sumorobo,sumorobo.net,alexa
legit,hackpad,hackpad.com,legit
legit,debenhams,debenhams.de,legit
legit,paparazzi,paparazzi.ru,legit
legit,yugioh-card,yugioh-card.com,legit
legit,3513,3513.com.cn,alexa
legit,mibebeyyo,mibebeyyo.com,legit
legit,mediafree,mediafree.co,alexa
legit,webmarketingjunkie,webmarketingjunkie.com,alexa
legit,inbursa,inbursa.com,alexa
legit,presonus,presonus.com,legit
legit,eastsilver,eastsilver.com,legit
legit,geburtstags-tipp,geburtstags-tipp.de,legit
legit,youwatch,youwatch.org,legit
legit,timviecnhanh,timviecnhanh.com,alexa
legit,zajil,zajil.com,alexa
legit,weddix,weddix.de,alexa
legit,pagerank,pagerank.tw,legit
legit,five9,five9.com,alexa
legit,saturday,saturday.com,legit
legit,megamind,megamind.ru,legit
legit,securedata-trans,securedata-trans.com,legit
legit,deal,deal.by,alexa
legit,rightstory,rightstory.org,legit
legit,nadlanu,nadlanu.com,legit
legit,starsue,starsue.net,alexa
legit,j,j-motto.co.jp,alexa
legit,erotika,erotika.jp,alexa
legit,inspirationfeed,inspirationfeed.com,alexa
legit,manuelsweb,manuelsweb.com,legit
legit,fashiongo,fashiongo.net,alexa
legit,tausendkind,tausendkind.de,legit
legit,cahiersdufootball,cahiersdufootball.net,legit
legit,aliceadsl,aliceadsl.fr,alexa
legit,hotelplanner,hotelplanner.com,legit
legit,showday,showday.tv,legit
legit,niebezpiecznik,niebezpiecznik.pl,alexa
legit,kulinarika,kulinarika.net,legit
legit,wphub,wphub.com,alexa
legit,dancetech,dancetech.com,legit
legit,gooutdoors,gooutdoors.co.uk,alexa
legit,meigeeteam,meigeeteam.com,legit
legit,gtplanet,gtplanet.net,legit
legit,eventfinder,eventfinder.co.nz,legit
legit,knuddels,knuddels.de,alexa
legit,mathworks,mathworks.co.uk,legit
legit,brandchannel,brandchannel.com,legit
legit,ggiss,ggiss.com,alexa
legit,bposter,bposter.net,legit
legit,rdstation,rdstation.com.br,alexa
legit,obviously,obviously-marvelous.com,alexa
legit,jet2holidays,jet2holidays.com,legit
legit,cute-nudes,cute-nudes.com,legit
legit,juventusmania,juventusmania.net,alexa
legit,ranklite,ranklite.se,legit
legit,welt,welt.de,alexa
legit,explicite-art-blog,explicite-art-blog.com,legit
legit,fj96336,fj96336.com,alexa
legit,co-optimus,co-optimus.com,legit
legit,movistar,movistar.com.ar,legit
legit,cymax,cymax.com,alexa
legit,weather,weather.bg,legit
legit,quiente,quiente.info,legit
legit,haolaba,haolaba.com,legit
legit,algerieinfo,algerieinfo.tk,legit
legit,apolo11,apolo11.com,legit
legit,aaa-logo,aaa-logo.com,legit
legit,mamabee,mamabee.net,legit
legit,irpopup,irpopup.ir,legit
legit,pixmania,pixmania.es,legit
legit,coloring-book,coloring-book.info,legit
legit,briantracy,briantracy.com,legit
legit,moneytalkworld,moneytalkworld.com,legit
legit,dragon-quest,dragon-quest.jp,legit
legit,towleroad,towleroad.com,alexa
legit,b-europe,b-europe.com,legit
legit,allevents,allevents.in,legit
legit,hometrainingtools,hometrainingtools.com,legit
legit,hostgator,hostgator.com,legit
legit,kde,kde.org,alexa
legit,loveorabove,loveorabove.com,legit
legit,eromon,eromon.net,alexa
legit,delcampe,delcampe.net,legit
legit,01net,01net.com,alexa
legit,valpak,valpak.com,alexa
legit,spankwire,spankwire.com,legit
legit,fleetowner,fleetowner.com,legit
legit,h,h-engo.com,alexa
legit,fashion,fashion.bg,legit
legit,mobilink,mobilink.com.pk,alexa
legit,hollywoodtuna,hollywoodtuna.com,legit
legit,sonico,sonico.com,alexa
legit,atz-europa,atz-europa.ru,legit
legit,thesettlersonline,thesettlersonline.com,alexa
legit,allstateonline,allstateonline.com,legit
legit,hdtransform,hdtransform.com,legit
legit,pelotka,pelotka.com,legit
legit,shazam,shazam.com,alexa
legit,tokstok,tokstok.com.br,alexa
legit,hikashop,hikashop.com,legit
legit,revostock,revostock.com,legit
legit,clearvoiceresearch,clearvoiceresearch.com,legit
legit,putlocker,putlocker.ws,legit
legit,fide,fide.com,alexa
legit,medbrowse,medbrowse.ru,legit
legit,downloadha,downloadha.com,legit
legit,templatesbox,templatesbox.com,legit
legit,debilizator,debilizator.tv,legit
legit,shopzilla,shopzilla.in,legit
legit,androidcommunity,androidcommunity.com,alexa
legit,starbucks,starbucks.com.my,legit
legit,webdirectory1,webdirectory1.biz,legit
legit,streetvoice,streetvoice.cn,legit
legit,skyranker,skyranker.com,alexa
legit,xum,xum.ir,alexa
legit,sarkariexam,sarkariexam.co.in,alexa
legit,vistaprint,vistaprint.nl,legit
legit,startuphire,startuphire.com,alexa
legit,portalinformatica,portalinformatica.com.br,legit
legit,prospect,prospect.co.jp,legit
legit,watchtvseries,watchtvseries.ch,alexa
legit,cocinerosargentinos,cocinerosargentinos.com,alexa
legit,box,box.net,alexa
legit,monipla,monipla.jp,legit
legit,colombiancupid,colombiancupid.com,legit
legit,dvdsinn,dvdsinn.com,legit
legit,telexplorer,telexplorer.com,legit
legit,concertandco,concertandco.com,legit
legit,homeaway,homeaway.co.uk,legit
legit,twitchfilm,twitchfilm.com,legit
legit,rajanews,rajanews.com,legit
legit,j,j-league.or.jp,alexa
legit,sportyou,sportyou.es,alexa
legit,magazine25,magazine25.com.br,legit
legit,loremipsum,loremipsum.de,legit
legit,doobybrain,doobybrain.com,legit
legit,media-fire,media-fire.org,legit
legit,farodevigo,farodevigo.es,legit
legit,darwinmarketing,darwinmarketing.com,alexa
legit,bashooka,bashooka.com,alexa
legit,abookapart,abookapart.com,legit
legit,cyber,cyber-berkut.org,alexa
legit,motorcycle,motorcycle.co.uk,legit
legit,wheninmanila,wheninmanila.com,alexa
legit,xjrb,xjrb.com,alexa
legit,mail2easy,mail2easy.com.br,legit
legit,socialfresh,socialfresh.com,alexa
legit,cgpersia,cgpersia.com,alexa
legit,smotrimultiki,smotrimultiki.ru,legit
legit,ddns,ddns.net,alexa
legit,elanteem,elanteem.com,alexa
legit,shockmansion,shockmansion.com,legit
legit,rokettubee,rokettubee.net,legit
legit,supermoney,supermoney.eu,legit
legit,usautoinsurancenow,usautoinsurancenow.com,legit
legit,headliner,headliner.nl,legit
legit,think-tasmania,think-tasmania.com,legit
legit,nimble,nimble.com,alexa
legit,ondapix,ondapix.com,legit
legit,panasonic,panasonic.ru,legit
legit,practicalecommerce,practicalecommerce.com,alexa
legit,air-gun,air-gun.ru,legit
legit,rugbyrama,rugbyrama.fr,alexa
legit,techmeme,techmeme.com,alexa
legit,elpais,elpais.com,alexa
legit,rcnmundo,rcnmundo.com,legit
legit,rightdiagnosis,rightdiagnosis.com,alexa
legit,sushiporntube,sushiporntube.com,legit
legit,justsweep,justsweep.com,legit
legit,pegipegi,pegipegi.com,alexa
legit,canaldigital,canaldigital.dk,legit
legit,chkme,chkme.com,alexa
legit,designchemical,designchemical.com,alexa
legit,thebiglead,thebiglead.com,alexa
legit,globalteaser,globalteaser.ru,legit
legit,mttang,mttang.com,alexa
legit,cannabis,cannabis.com,alexa
legit,dimokratiki,dimokratiki.gr,alexa
legit,majiamen,majiamen.com,alexa
legit,zapmeta,zapmeta.com.br,alexa
legit,parenting,parenting.pl,legit
legit,freebooksy,freebooksy.com,legit
legit,miclaro,miclaro.com.ec,legit
legit,loonwijzer,loonwijzer.nl,legit
legit,storeya,storeya.com,legit
legit,linkwheeltool,linkwheeltool.com,legit
legit,col3negoriginal,col3negoriginal.cc,alexa
legit,contemporist,contemporist.com,legit
legit,photonvps,photonvps.com,legit
legit,proff,proff.dk,alexa
legit,seohammer,seohammer.pro,legit
legit,1indianpornmovies,1indianpornmovies.com,legit
legit,jiqie,jiqie.com,alexa
legit,kanbanflow,kanbanflow.com,alexa
legit,norauto,norauto.fr,alexa
legit,playtopus,playtopus.com,legit
legit,hbdghl,hbdghl.com,alexa
legit,ctpgem,ctpgem.com,alexa
legit,girlsdelta,girlsdelta.com,legit
legit,andromo,andromo.com,alexa
legit,jobserve,jobserve.com,legit
legit,marketingoops,marketingoops.com,legit
legit,filehon,filehon.com,legit
legit,islamonline,islamonline.com,legit
legit,backlinks,backlinks.in,legit
legit,ignitepoint,ignitepoint.com,legit
legit,bukop,bukop.com,alexa
legit,emag,emag.bg,alexa
legit,y8,y8.com,alexa
legit,brick-force,brick-force.com,legit
legit,meteo,meteo.be,alexa
legit,bistudio,bistudio.com,legit
legit,migna,migna.ir,alexa
legit,myschool,myschool.com.ng,alexa
legit,nickjr,nickjr.com,alexa
legit,abeautifulmess,abeautifulmess.com,alexa
legit,crackle,crackle.com,alexa
legit,thegearpage,thegearpage.net,alexa
legit,moskva,moskva.fm,alexa
legit,casamentos,casamentos.pt,legit
legit,324,324.cat,alexa
legit,dollar,dollar.com,alexa
legit,synovus,synovus.com,legit
legit,unilever,unilever.pk,legit
legit,pimp-my-profile,pimp-my-profile.com,legit
legit,jianzhongyi,jianzhongyi.com,alexa
legit,and-roid,and-roid.net,legit
legit,dtiblog,dtiblog.com,alexa
legit,hiderefer,hiderefer.com,legit
legit,medion,medion.com,alexa
legit,mediaanticsinc,mediaanticsinc.com,alexa
legit,december,december.com,legit
legit,xinnong,xinnong.com,alexa
legit,958shop,958shop.com,legit
legit,deriheruhotel,deriheruhotel.com,legit
legit,cityb2c,cityb2c.net,alexa
legit,auction,auction.tokyo,legit
legit,i2i,i2i.jp,alexa
legit,homeclips,homeclips.com,legit
legit,extrabigboobs,extrabigboobs.com,legit
legit,biobiochile,biobiochile.cl,alexa
legit,roosterteeth,roosterteeth.com,alexa
legit,ctrlq,ctrlq.org,alexa
legit,pureeditor,pureeditor.com,legit
legit,formula1,formula1.com,alexa
legit,pianoworld,pianoworld.com,legit
legit,electronicintifada,electronicintifada.net,alexa
legit,guerrastribales,guerrastribales.es,legit
legit,missionfcu,missionfcu.org,legit
legit,howlifeworks,howlifeworks.com,legit
legit,impactradius,impactradius.ca,legit
legit,wizishop,wizishop.com,legit
legit,hinet,hinet.net,alexa
legit,newvampcity,newvampcity.com,legit
legit,toroadvertisingmedia,toroadvertisingmedia.com,alexa
legit,acidezfeminina,acidezfeminina.com.br,legit
legit,davp,davp.nic.in,alexa
legit,bmfbovespa,bmfbovespa.com.br,legit
legit,destinationfemme,destinationfemme.com,alexa
legit,accenture,accenture.com,alexa
legit,realitykings,realitykings.com,legit
legit,universal,universal.org.bw,legit
legit,mfcad,mfcad.com,alexa
legit,shanbara,shanbara.jp,legit
legit,cientx,cientx.com,alexa
legit,startbootstrap,startbootstrap.com,alexa
legit,freetech4teachers,freetech4teachers.com,legit
legit,omniprix,omniprix.com,legit
legit,indiancarsbikes,indiancarsbikes.in,legit
legit,ofreegames,ofreegames.com,alexa
legit,independent,independent.com,legit
legit,best-offers,best-offers.co.uk,legit
legit,drivetime,drivetime.com,legit
legit,news,news-us.jp,alexa
legit,affaire18,affaire18.com,legit
legit,agranibank,agranibank.net,legit
legit,al-dreams,al-dreams.com,legit
legit,cacoo,cacoo.com,alexa
legit,skitownbooks,skitownbooks.com,legit
legit,vipyl,vipyl.com,alexa
legit,hotmail,hotmail.com,legit
legit,eroanimedouga,eroanimedouga.net,alexa
legit,newsweeklatino,newsweeklatino.com,alexa
legit,mcall,mcall.com,alexa
legit,miwoa,miwoa.com,alexa
legit,michelin,michelin.in,legit
legit,siliconbeachtraining,siliconbeachtraining.co.uk,legit
legit,freepornvs,freepornvs.com,alexa
legit,thisdaylive,thisdaylive.com,alexa
legit,coasttocoastam,coasttocoastam.com,legit
legit,arts,arts.ac.uk,alexa
legit,activebeat,activebeat.com,alexa
legit,letcen,letcen.com,alexa
legit,dotnet,dotnet-tricks.com,alexa
legit,thumbshots,thumbshots.org,legit
legit,topsocialbookmarkseo,topsocialbookmarkseo.com,legit
legit,holidaycheck,holidaycheck.nl,legit
legit,wirefan,wirefan.com,legit
legit,technologyreview,technologyreview.com,legit
legit,freetranslation,freetranslation.com,alexa
legit,leotheme,leotheme.com,alexa
legit,superbasket,superbasket.gr,legit
legit,xstxt,xstxt.com,alexa
legit,bluemountain,bluemountain.ca,legit
legit,workabroad,workabroad.com.ph,legit
legit,banglalinkgsm,banglalinkgsm.com,legit
legit,betterexplained,betterexplained.com,alexa
legit,imu,imu.edu.cn,alexa
legit,google,google.sn,alexa
legit,asterisk,asterisk.com,legit
legit,maxpressnet,maxpressnet.com.br,legit
legit,linksys,linksys.com,legit
legit,eltrecetv,eltrecetv.com.ar,alexa
legit,tvtorrents,tvtorrents.com,legit
legit,bestandfree,bestandfree.com,alexa
legit,bigbuy,bigbuy.eu,alexa
legit,aol,aol.co.uk,alexa
legit,goldtheme,goldtheme.net,alexa
legit,laborator,laborator.co,legit
legit,admiral,admiral.ag,legit
legit,shiavoice,shiavoice.com,alexa
legit,ftc,ftc.gov,alexa
legit,ckeditor,ckeditor.com,alexa
legit,shaw,shaw.ca,alexa
legit,delivery,delivery.cz,legit
legit,booksite,booksite.ir,legit
legit,wt-eu02,wt-eu02.net,legit
legit,wp-snippets,wp-snippets.com,legit
legit,cbr,cbr.ru,alexa
legit,wiwi,wiwi-treff.de,alexa
legit,multikino,multikino.pl,legit
legit,bullionvault,bullionvault.pl,legit
legit,adspdbl,adspdbl.com,legit
legit,haaretz,haaretz.com,alexa
legit,peeplink,peeplink.in,legit
legit,soapzone,soapzone.com,legit
legit,pornolab,pornolab.net,legit
legit,bg-mamma,bg-mamma.com,legit
legit,secondlove,secondlove.com.mx,legit
legit,ninghao,ninghao.net,legit
legit,expedia,expedia.com,legit
legit,laohu,laohu.com,alexa
legit,fantastigames,fantastigames.com,legit
legit,read2ch,read2ch.com,legit
legit,ha,ha.com,alexa
legit,kidshealth,kidshealth.org,alexa
legit,fighters,fighters.co.jp,legit
legit,clashofclans,clashofclans.web.tr,legit
legit,elnorte,elnorte.com.ve,legit
legit,laylagrayce,laylagrayce.com,legit
